KELT-6 b,7.8457,165.2716,14.572,0.311,222,6102,0.555,1.42,1.73
KELT-6 c,1276,1179.1493,13,2.95,222,6102,0.555,1.42,1.73
KELT-7 b,2.73477,441.7837,17.934,0.442,129,6768,0.757,1.76,1.81
KELT-8 b,3.24406,209.7678,18.159,0.167,236,5754,0.213,0.81,1.46
KELT-9 b,1.4811235,915.3504,21.196,0.53,188.7,10170,1.724,2.52,2.36
KIC 10001893 b,0.2197,,,,1758.47,27500,3.54,,2.58
KIC 10001893 c,0.32528,,,,1758.47,27500,3.54,,2.58
KIC 10001893 d,0.81161,,,,1758.47,27500,3.54,,2.58
KIC 10525077 b,854.083,25.9,5.5,0.855,1464.12,6091,0.129,1.01,1.01
KIC 3558849 b,1322.3,38.1,6.9,0.637,1215.64,6175,0.405,0.98,1.01
KIC 5437945 b,440.7813,33.6,6.4,0.704,848,6340,0.612,1.07,1.24
KIC 5951458 b,1320.1,35.4,6.6,0.677,742.54,6258,0.556,0.98,1.52
KIC 7917485 b,840,3750.394,12.4,10.8,1382.51,7067,0.996,1.63,2.01
KIC 8540376 b,31.8099,15.8,4.1,1.26,1072.12,6474,0.265,1.04,1.26
KIC 8540376 c,75.2,6.35,2.4,2.52,1072.12,6474,0.265,1.04,1.26
KIC 9663113 b,572.3847,19.2,4.6,1.08,1594.34,6065,0.755,0.98,1.03
KMT-2016-BLG-1107L b,,1043.43589,13.1,2.55,6651,,,0.09,
KMT-2016-BLG-1397L b,,2224.81,12.7,5.97,6600,,,0.45,
KMT-2016-BLG-1820L b,,1452.4831,12.9,3.72,6260,,,0.04,
KMT-2016-BLG-2142L b,,4923.1867,12.2,14.9,7010,,,0.07,
KOI-12 b,17.85523,1690.8556,17.262,1.81,426,6820,0.574,1.82,1.75
KOI-1257 b,86.647661,460.83,10.54,2.1,900,5520,0.029,0.99,1.13
KOI-13 b,1.763588,2949.4624,16.948,3.6,415,7650,0.971,1.72,1.74
KOI-142 b,10.95416,8.7,3.78,0.87,339,5471,-0.223,0.96,0.88
KOI-142 c,22.3395,198.8,14.1,0.39,339,5471,-0.223,0.96,0.88
KOI-217 b,3.90512,,12.442,,800,5545,-0.209,0.95,0.86
KOI-351 b,7.008151,2.27,1.31,5.55,780,6080,0.25,1.2,1.2
KOI-351 c,8.719375,1.81,1.19,5.9,780,6080,0.25,1.2,1.2
KOI-351 d,59.73667,8.6,2.87,2,780,6080,0.25,1.2,1.2
KOI-351 e,91.93913,7.56,2.66,2.21,780,6080,0.25,1.2,1.2
KOI-351 f,124.9144,8.65,2.88,1.99,780,6080,0.25,1.2,1.2
KOI-351 g,210.60697,254.264,8.1,,780,6080,0.25,1.2,1.2
KOI-351 h,331.60059,381.396,11.3,,780,6080,0.25,1.2,1.2
KOI-351 i,14.44912,2.3,1.32,5.5,780,6080,0.25,1.2,1.2
KOI-3680 b,141.241671,613.4119,11.097,2.46,946.59,5830,0.033,1.01,0.96
KOI-55 b,0.240104,0.44,0.759,5.53,1180,27730,1.36,0.5,0.2
KOI-55 c,0.342887,0.655,0.867,5.52,1180,27730,1.36,0.5,0.2
KOI-94 b,3.743208,10.5,1.71,10.1,462,6182,0.479,1.28,1.52
KOI-94 c,10.423648,15.6,4.32,0.91,462,6182,0.479,1.28,1.52
KOI-94 d,22.342989,106,11.27,0.363,462,6182,0.479,1.28,1.52
KOI-94 e,54.32031,35,6.56,0.6,462,6182,0.479,1.28,1.52
KPS-1 b,1.706291,346.4347,11.545,1.31,264.69,5165,-0.353,0.89,0.91
Kapteyn c,121.54,7,2.54,2.35,3.93,3550,-2,0.28,0.29
Kepler-10 b,0.837491,4.60853,1.481,8,173,5627,0.053,0.91,1.06
Kepler-10 c,45.294301,17.2,2.35,7.1,173,5627,0.053,0.91,1.06
Kepler-100 b,6.88705,7.34,1.32,14.25,297,5825,0.4,1.08,1.49
Kepler-100 c,12.8159,7.05,2.2,,297,5825,0.4,1.08,1.49
Kepler-100 d,35.3331,3,1.61,,297,5825,0.4,1.08,1.49
Kepler-1000 b,120.0181272,20.3,4.76,1.03,925,6453,0.709,1.4,1.51
Kepler-1001 b,14.30511983,10.1,3.15,1.78,1009,5491,-0.283,0.9,0.88
Kepler-1002 b,4.33642933,3.57,1.71,3.92,425,6144,0.501,1.22,1.57
Kepler-1003 b,3.55485691,3.82,1.78,3.72,873,6109,0.234,1.11,1.17
Kepler-1004 b,5.28789787,32.5,6.28,0.721,1080,4972,0.713,1.11,3.39
Kepler-1005 b,6.49801525,2.86,1.5,4.66,515,5782,0.121,1,1.06
Kepler-1006 b,19.76172042,2.99,1.54,4.5,496,5328,-0.4,0.78,0.74
Kepler-1007 b,5.18500207,2.67,1.44,4.91,365,4587,-0.568,0.73,0.7
Kepler-1008 b,12.43931193,2.18,1.28,5.71,299,5066,-0.518,0.81,0.78
Kepler-1009 b,11.35011917,5.35,2.17,2.88,281,4027,-0.893,0.59,0.57
Kepler-101 b,3.4876812,51.1,5.77,1.45,657,5667,0.417,1.17,1.56
Kepler-101 c,6.02976,3.78,1.25,10.5,657,5667,0.417,1.17,1.56
Kepler-1010 b,34.2685705,5.99,2.32,2.64,610,5253,-0.424,0.86,0.82
Kepler-1011 b,5.75322197,8.6,2.87,2,860,5416,-0.411,0.91,0.88
Kepler-1012 b,5.50860439,2.21,1.29,5.66,420,5556,-0.203,0.95,0.91
Kepler-1013 b,18.93054959,5.27,2.15,2.91,433,4954,-0.585,0.81,0.76
Kepler-1014 b,16.57110363,6.3,2.39,2.54,672,5388,-0.335,0.88,0.84
Kepler-1015 b,16.00494214,12.3,3.55,1.51,932,6769,0.515,1.49,1.81
Kepler-1016 b,1.95452434,5.39,2.18,2.86,1239,5821,0.085,0.99,1
Kepler-1016 c,105.6551369,13.1,3.68,1.44,1239,5821,0.085,0.99,1
Kepler-1017 b,7.23400469,4.62,1.99,3.22,554,5473,-0.241,0.93,0.87
Kepler-1018 b,49.1013514,7.18,2.58,2.3,894,5518,-0.086,0.91,0.88
Kepler-1019 b,1.41122985,2.73,1.46,4.82,198,4433,-0.857,0.7,0.67
Kepler-102 b,5.28696,4.3,0.47,,110,4909,-0.553,0.81,0.76
Kepler-102 c,7.07142,3,0.58,,110,4909,-0.553,0.81,0.76
Kepler-102 d,10.3117,3.8,1.18,13.27,110,4909,-0.553,0.81,0.76
Kepler-102 e,16.1457,8.93,2.22,4.68,110,4909,-0.553,0.81,0.76
Kepler-102 f,27.4536,5.2,0.88,,110,4909,-0.553,0.81,0.76
Kepler-1020 b,96.9151496,5.82,2.28,2.7,446,5227,-0.442,0.87,0.8
Kepler-1021 b,13.47469571,6.04,2.33,2.62,837,5431,-0.318,0.89,0.86
Kepler-1022 b,10.99469878,6.17,2.36,2.58,455,4445,-0.878,0.71,0.68
Kepler-1023 b,62.1387714,7.41,2.63,2.24,686,5494,-0.2,0.93,0.89
Kepler-1024 b,66.4162133,14.5,3.91,1.33,1017,5143,-0.385,0.81,0.78
Kepler-1025 b,37.3229493,4.58,1.98,3.24,716,6089,0.271,1.09,1.13
Kepler-1026 b,36.5156053,5.52,2.21,2.81,389,4948,-0.664,0.79,0.75
Kepler-1027 b,1.9078052,0.64,0.89,4.99,291,5436,-0.021,0.91,0.82
Kepler-1028 b,2.51462432,2.33,1.33,5.44,633,5522,-0.255,0.9,0.87
Kepler-1029 b,4.41769648,2.13,1.26,5.85,422,5030,-0.674,0.82,0.77
Kepler-103 b,15.9654,9.7,3.37,1.38,485,5845,0.373,1.09,1.44
Kepler-103 c,179.612,36.1,5.14,1.47,485,5845,0.373,1.09,1.44
Kepler-1030 b,19.32952416,6.71,2.48,2.42,795,4983,-0.593,0.8,0.76
Kepler-1031 b,1.22621732,0.59,0.87,4.92,741,6011,0.17,1.09,1.12
Kepler-1032 b,3.29011795,4.16,1.87,3.5,607,4647,-0.655,0.77,0.71
Kepler-1033 b,7.56052806,6.85,2.51,2.38,1425,5547,-0.121,0.94,0.92
Kepler-1034 b,12.12400943,5.73,2.26,2.73,706,5198,-0.463,0.83,0.8
Kepler-1035 b,2.71407755,1.71,1.17,5.87,408,5763,0.196,0.98,0.97
Kepler-1036 b,122.8808058,9.32,3.01,1.88,507,5533,-0.228,0.95,0.89
Kepler-1037 b,1.06378867,2.18,1.28,5.71,451,5105,-0.463,0.82,0.78
Kepler-1038 b,148.4603382,12.2,3.53,1.52,622,5335,-0.48,0.87,0.83
Kepler-1039 b,0.93488424,2.73,1.46,4.82,324,4870,-0.717,0.79,0.74
Kepler-104 b,11.427548,19.6,3.1,3.62,403,5711,0.057,1.01,1.35
Kepler-104 c,23.668205,9.96,3.13,1.78,403,5711,0.057,1.01,1.35
Kepler-104 d,51.755394,12.5,3.58,1.5,403,5711,0.057,1.01,1.35
Kepler-1040 b,201.1214,4.98,2.08,3.04,473,5694,-0.071,0.98,0.96
Kepler-1041 b,24.7576421,8.96,2.94,1.94,979,5957,0.477,1.06,1.08
Kepler-1042 b,10.13202575,5.43,2.19,2.84,659,4815,-0.6,0.75,0.72
Kepler-1043 b,38.5053398,7.04,2.55,2.33,838,5629,-0.09,0.92,0.9
Kepler-1044 b,6.77408868,7.61,2.67,2.2,1507,5985,-0.004,1.08,1.11
Kepler-1045 b,26.41045478,7.7,2.69,2.17,971,5301,-0.344,0.86,0.82
Kepler-1046 b,14.37508035,3.57,1.71,3.92,518,5913,0.064,1.04,1.04
Kepler-1047 b,56.1886887,5.02,2.09,3.02,566,5754,0.399,1.08,1.13
Kepler-1047 c,3.18897601,0.937,0.99,5.31,566,5754,0.399,1.08,1.13
Kepler-1048 b,6.92101021,3.22,1.61,4.24,415,4651,-0.46,0.75,0.7
Kepler-1049 b,3.27346074,0.809,0.95,5.18,129,3864,-1.178,0.51,0.49
Kepler-105 b,5.4122,5.1,4.81,0.252,524,5827,0.082,0.96,0.89
Kepler-105 c,7.1262,4.6,1.31,11.2,524,5827,0.082,0.96,0.89
Kepler-1050 b,15.3787546,3.19,1.6,4.28,555,6010,0.035,1.09,1.13
Kepler-1050 c,21.1284569,2.79,1.48,4.73,555,6010,0.035,1.09,1.13
Kepler-1051 b,25.96200249,11.5,3.4,1.61,1021,6675,0.475,1.43,1.73
Kepler-1052 b,34.8538276,8.91,2.93,1.95,1051,5888,-0.089,1.03,1.03
Kepler-1053 b,2.41435165,0.904,0.98,5.28,171,4529,-0.903,0.74,0.69
Kepler-1054 b,4.30655689,7.41,2.63,2.24,1050,6209,0.342,1.22,1.34
Kepler-1055 b,2.29503623,2.04,1.23,6.02,422,5723,-0.159,0.98,0.94
Kepler-1056 b,27.495606,9.32,3.01,1.88,971,6127,0.12,1.12,1.2
Kepler-1057 b,14.08827448,11.2,3.36,1.62,1462,5987,-0.163,1.07,1.1
Kepler-1058 b,110.96546,7.85,2.72,2.14,525,4644,-0.316,0.73,0.69
Kepler-1059 b,3.76419105,3.64,1.73,3.86,673,4906,-0.563,0.75,0.72
Kepler-106 b,6.16486,5.3,0.82,,451,5858,0.042,1,1.04
Kepler-106 c,13.5708,10.44,2.5,3.28,451,5858,0.042,1,1.04
Kepler-106 d,23.9802,8.1,0.95,,451,5858,0.042,1,1.04
Kepler-106 e,43.8445,11.17,2.56,3.1,451,5858,0.042,1,1.04
Kepler-1060 b,46.8779367,6.26,2.38,2.55,861,5797,0.012,0.99,0.99
Kepler-1061 b,2.75798267,4.58,1.98,3.24,585,6067,0.067,1.09,1.07
Kepler-1062 b,9.30412078,3.75,1.76,3.78,388,4597,-0.705,0.75,0.7
Kepler-1063 b,14.07971466,2.83,1.49,4.7,365,5945,0.166,1.09,1.14
Kepler-1064 b,16.54080322,3.02,1.55,4.46,374,5153,-0.401,0.85,0.79
Kepler-1065 b,3.60930891,13.4,3.73,1.42,1078,5635,-0.176,0.94,0.93
Kepler-1065 c,2.37030743,3.19,1.6,4.28,1078,5635,-0.176,0.94,0.93
Kepler-1066 b,1.93155984,6.17,2.36,2.58,399,5762,-0.239,0.98,0.98
Kepler-1067 b,0.76212926,0.437,0.8,4.69,689,5592,-0.159,0.95,0.93
Kepler-1068 b,16.92344113,12.8,3.63,1.47,1532,5806,-0.07,1.01,1.01
Kepler-1069 b,23.8990296,3.19,1.6,4.28,435,5722,0.349,0.99,0.98
Kepler-107 b,3.179997,3.05,1.56,4.41,512,5851,0.344,1.16,1.41
Kepler-107 c,4.901425,3.93,1.81,3.64,512,5851,0.344,1.16,1.41
Kepler-107 d,7.958203,1.24,1.07,5.56,512,5851,0.344,1.16,1.41
Kepler-107 e,14.749049,11.8,3.45,1.58,512,5851,0.344,1.16,1.41
Kepler-1070 b,6.2216147,3.64,1.73,3.86,1040,6261,0.268,1.21,1.32
Kepler-1071 b,6.1799844,6.26,2.38,2.55,964,5215,-0.35,0.86,0.81
Kepler-1072 b,1.5690665,3.12,1.58,4.35,976,6199,0.341,1.2,1.32
Kepler-1073 b,8.67888593,5.9,2.3,2.66,837,5792,-0.089,1,1
Kepler-1073 c,4.02582254,3.33,1.64,4.15,837,5792,-0.089,1,1
Kepler-1074 b,5.94566534,2.1,1.25,5.91,245,4002,-1.076,0.6,0.57
Kepler-1075 b,1.52372816,2.6,1.42,4.99,265,3959,-1.091,0.56,0.54
Kepler-1076 b,6.14727918,0.437,0.8,4.69,199,4868,-0.557,0.79,0.74
Kepler-1077 b,34.3511874,8.1,2.77,2.09,1098,5816,-0.003,1.02,1.02
Kepler-1078 b,3.00725242,4.27,1.9,3.42,1215,5612,0.502,0.94,0.92
Kepler-1079 b,13.24503188,3.29,1.63,4.17,481,5758,0.263,1.08,1.36
Kepler-108 b,49.183921,56,8.65,0.475,729,5854,0.707,1.36,2.19
Kepler-108 c,190.323494,50.9,8.18,0.511,729,5854,0.707,1.36,2.19
Kepler-1080 b,77.2548396,10.8,3.28,1.68,688,5956,0.822,1.1,1.16
Kepler-1081 b,3.85691855,1.01,1.01,5.39,425,5345,-0.323,0.88,0.84
Kepler-1082 b,1.5432066,1.46,1.12,5.71,628,5923,0.291,1.03,1.14
Kepler-1083 b,33.4177993,11.2,3.36,1.62,912,5049,-0.483,0.81,0.77
Kepler-1084 b,2.05333679,1.41,1.11,5.67,427,6113,0.23,1.12,1.28
Kepler-1085 b,219.3217528,41.2,7.22,0.602,1518,6000,0.077,1.11,1.14
Kepler-1086 b,18.78425728,6.53,2.44,2.47,464,4350,-0.833,0.7,0.66
Kepler-1086 c,161.5163345,8.96,2.94,1.94,464,4350,-0.833,0.7,0.66
Kepler-1087 b,0.69384285,0.165,0.61,3.99,354,5589,-0.126,0.96,0.94
Kepler-1088 b,23.12748644,2.6,1.42,4.99,300,5975,0.061,1.08,1.08
Kepler-1089 b,5.13248562,4.01,1.83,3.6,227,3753,-1.37,0.52,0.49
Kepler-109 b,6.48163,7.3,2.37,,482,5952,0.315,1.04,1.32
Kepler-109 c,21.2227,21.8,2.52,,482,5952,0.315,1.04,1.32
Kepler-1090 b,198.680179,5.69,2.25,2.74,702,5321,-0.194,0.86,0.82
Kepler-1091 b,1.43474156,2.73,1.46,4.82,915,5851,-0.051,1.01,1.03
Kepler-1092 b,58.6017925,4.94,2.07,3.06,914,5862,0.038,0.99,1
Kepler-1093 b,25.0824626,4.46,1.95,3.31,848,6166,0.429,1.13,1.2
Kepler-1093 c,89.722292,4.5,1.96,3.28,848,6166,0.429,1.13,1.2
Kepler-1094 b,78.1000231,10.2,3.18,1.74,1371,6112,0.141,1.14,1.21
Kepler-1095 b,4.27103091,1.92,1.21,5.96,758,5658,-0.113,0.94,0.92
Kepler-1096 b,2.89221751,2.07,1.24,5.97,344,4306,-0.823,0.66,0.63
Kepler-1097 b,187.747029,10.7,3.26,1.7,738,5211,-0.437,0.82,0.79
Kepler-1098 b,2.54307286,2.24,1.3,5.6,876,5794,0.063,0.99,0.99
Kepler-1099 b,2.16845259,8.4,2.83,2.04,1209,5837,-0.131,1.01,1
Kepler-11 b,10.3039,1.9,1.8,1.72,613,5663,0.031,0.96,1.06
Kepler-11 c,13.0241,2.9,2.87,0.66,613,5663,0.031,0.96,1.06
Kepler-11 d,22.6845,7.3,3.12,1.28,613,5663,0.031,0.96,1.06
Kepler-11 e,31.9996,8,4.19,0.58,613,5663,0.031,0.96,1.06
Kepler-11 f,46.6888,2,2.49,0.69,613,5663,0.031,0.96,1.06
Kepler-11 g,118.3807,25,3.33,4,613,5663,0.031,0.96,1.06
Kepler-110 b,12.691112,4.01,1.83,3.6,692,5960,0.256,1.15,1.15
Kepler-110 c,31.719775,5.52,2.21,2.81,692,5960,0.256,1.15,1.15
Kepler-1100 b,6.42200058,3.71,1.75,3.8,940,6247,0.042,1.21,1.34
Kepler-1101 b,81.3151059,6.66,2.47,2.43,897,5614,-0.386,0.94,0.91
Kepler-1102 b,51.3285623,7.56,2.66,2.21,986,5724,0.125,0.96,0.94
Kepler-1103 b,19.79191978,5.77,2.27,2.71,921,6092,0.522,1.11,1.15
Kepler-1104 b,5.03728015,2.04,1.23,6.02,516,6417,0.493,1.3,1.41
Kepler-1105 b,4.42157218,4.7,2.01,3.18,369,4299,-0.986,0.71,0.68
Kepler-1106 b,1.25275217,3.36,1.65,4.11,1168,6104,0.123,1.11,1.17
Kepler-1107 b,0.57103852,2.36,1.34,5.39,457,5268,-0.456,0.86,0.82
Kepler-1108 b,4.51005748,2.73,1.46,4.82,764,5406,-0.275,0.88,0.84
Kepler-1109 b,37.6467384,5.43,2.19,2.84,797,5893,-0.129,1.05,1.06
Kepler-111 b,3.341815,3.12,1.58,4.35,698,5952,0.154,1.1,1.16
Kepler-111 c,224.784608,42,7.3,0.593,698,5952,0.154,1.1,1.16
Kepler-1110 b,9.69312032,7.56,2.66,2.21,726,4781,-0.713,0.73,0.7
Kepler-1111 b,8.79617863,4.66,2,3.2,1142,6077,-0.142,1.1,1.15
Kepler-1112 b,14.36267939,9.38,3.02,1.87,1734,6496,0.527,1.34,1.54
Kepler-1113 b,42.3004954,8.3,2.81,2.06,1127,5931,0.066,1.12,1.17
Kepler-1114 b,14.97435694,2.39,1.35,5.34,427,5374,-0.347,0.87,0.83
Kepler-1115 b,23.5540725,3.53,1.7,3.95,935,8480,1.14,1.6,1.73
Kepler-1116 b,41.6977827,6.99,2.54,2.34,1017,5641,-0.172,0.95,0.93
Kepler-1117 b,4.79028459,1.41,1.11,5.67,619,5612,-0.236,0.95,0.93
Kepler-1118 b,38.6715075,7.95,2.74,2.12,818,5688,-0.149,0.96,0.97
Kepler-1119 b,8.3265153,4.35,1.92,3.38,1288,6083,0.396,1.11,1.17
Kepler-112 b,8.408878,6.17,2.36,2.58,499,5544,-0.188,0.89,0.84
Kepler-112 c,28.574263,6.35,2.4,2.52,499,5544,-0.188,0.89,0.84
Kepler-1120 b,2.94902905,2.48,1.38,5.19,635,4904,-0.606,0.78,0.74
Kepler-1121 b,13.15141081,4.31,1.91,3.4,529,6231,0.438,1.29,1.59
Kepler-1122 b,42.1917357,4.82,2.04,3.12,924,5544,0.059,0.92,0.89
Kepler-1123 b,4.33946454,3.43,1.67,4.05,796,5500,-0.306,0.93,0.9
Kepler-1124 b,2.85234897,2.18,1.28,5.71,177,3658,-1.279,0.35,0.34
Kepler-1125 b,17.6700642,4.04,1.84,3.56,910,5683,0.587,0.95,0.94
Kepler-1126 b,108.593329,3.64,1.73,3.86,668,5798,-0.115,0.92,0.93
Kepler-1127 b,5.12330347,4.5,1.96,3.28,996,5664,-0.28,0.97,0.95
Kepler-1128 b,61.6178167,12.9,3.65,1.46,1163,5543,-0.274,0.94,0.91
Kepler-1129 b,24.3397804,9.06,2.96,1.92,1258,5831,-0.043,1,1
Kepler-1129 c,76.5369586,7.9,2.73,2.13,1258,5831,-0.043,1,1
Kepler-113 b,4.754,11.7,1.82,10.73,255,4725,-0.601,0.75,0.69
Kepler-113 c,8.92507,8.7,2.18,,255,4725,-0.601,0.75,0.69
Kepler-1130 b,5.45298175,0.437,0.8,4.69,234,5403,-0.271,0.9,0.81
Kepler-1131 b,3.53232449,3.15,1.59,4.31,1109,5851,-0.041,1.03,1.04
Kepler-1132 b,62.8916228,6.12,2.35,2.59,940,5298,-0.379,0.87,0.83
Kepler-1133 b,11.55562343,4.54,1.97,3.26,821,5569,-0.25,0.93,0.9
Kepler-1134 b,17.13263989,7.46,2.64,2.23,997,5281,-0.443,0.84,0.81
Kepler-1135 b,76.957857,4.08,1.85,3.54,728,5656,0.43,0.96,0.94
Kepler-1136 b,2.36172433,3.33,1.64,4.15,545,4512,-0.884,0.72,0.68
Kepler-1137 b,23.9210791,5.48,2.2,2.83,971,6807,0.739,1.5,1.84
Kepler-1138 b,3.17060005,3.53,1.7,3.95,1101,5582,-0.344,0.95,0.92
Kepler-1139 b,0.81316672,1.81,1.19,5.9,555,5550,-0.339,0.94,0.91
Kepler-114 b,5.188549,6.8,1.26,18.7,255,4605,-0.711,0.77,0.67
Kepler-114 c,8.041,2.8,1.6,3.76,255,4605,-0.711,0.77,0.67
Kepler-114 d,11.776,3.9,2.53,1.32,255,4605,-0.711,0.77,0.67
Kepler-1140 b,24.0862707,8.1,2.77,2.09,657,4850,-0.623,0.76,0.73
Kepler-1141 b,2.34451194,0.477,0.82,4.75,365,5791,0.138,1.01,1.07
Kepler-1142 b,18.3027248,2.76,1.47,4.77,697,5685,0.419,0.97,0.96
Kepler-1143 b,2.88890485,3.43,1.67,4.05,632,5053,-0.666,0.81,0.77
Kepler-1143 c,210.630591,12.6,3.6,1.48,632,5053,-0.666,0.81,0.77
Kepler-1144 b,17.14647302,4.62,1.99,3.22,1012,5753,0.05,0.98,0.96
Kepler-1145 b,3.97076766,2.54,1.4,5.09,714,5064,-0.559,0.79,0.75
Kepler-1146 b,2.3522658,2.04,1.23,6.02,694,4692,-0.709,0.74,0.7
Kepler-1147 b,10.62784997,7.32,2.61,2.26,1476,5941,0.223,1.09,1.14
Kepler-1148 b,1.10446351,3.5,1.69,3.98,682,5054,-0.579,0.81,0.77
Kepler-1149 b,3.73089898,2.67,1.44,4.91,1023,5833,0.117,1.02,1.01
Kepler-115 b,2.403679,1.32,1.09,5.6,631,5979,0.121,1.07,1.21
Kepler-115 c,8.990889,7.27,2.6,2.27,631,5979,0.121,1.07,1.21
Kepler-1150 b,2.78786839,1.04,1.02,5.39,373,4754,-0.728,0.76,0.72
Kepler-1151 b,65.6478424,5.56,2.22,2.79,763,5470,-0.369,0.88,0.85
Kepler-1152 b,1.64680191,0.59,0.87,4.92,184,3964,-1.118,0.55,0.53
Kepler-1153 b,1.75583533,3.64,1.73,3.86,1185,5470,-0.31,0.91,0.88
Kepler-1154 b,5.1856142,6.08,2.34,2.61,1531,6327,0.325,1.26,1.43
Kepler-1154 c,8.45808312,6.17,2.36,2.58,1531,6327,0.325,1.26,1.43
Kepler-1155 b,33.469743,4.78,2.03,3.14,987,5842,0.047,1.03,1.03
Kepler-1156 b,11.89520511,2.3,1.32,5.5,759,5778,-0.082,1,1
Kepler-1157 b,4.45743164,1.32,1.09,5.6,346,4679,-0.733,0.76,0.71
Kepler-1158 b,13.5396293,6.08,2.34,2.61,1258,6203,0.815,1.41,1.95
Kepler-1159 b,22.70816791,6.21,2.37,2.56,1238,6217,0.253,1.19,1.28
Kepler-116 b,5.968734,11.6,3.42,1.59,987,6142,0.374,1.21,1.45
Kepler-116 c,13.07163,5.9,2.3,2.66,987,6142,0.374,1.21,1.45
Kepler-1160 b,7.97034958,5.22,2.14,2.93,1293,5519,-0.34,0.92,0.89
Kepler-1161 b,10.71252541,5.18,2.13,2.95,428,4253,-0.768,0.59,0.57
Kepler-1162 b,32.5637069,5.52,2.21,2.81,989,5390,-0.321,0.89,0.84
Kepler-1163 b,6.11786898,1.08,1.03,5.43,487,6302,0.389,1.22,1.35
Kepler-1164 b,3.97599768,1.46,1.12,5.71,447,5183,-0.43,0.85,0.79
Kepler-1165 b,9.478522,3.02,1.55,4.46,1081,6080,0.558,1.13,1.18
Kepler-1166 b,33.2406882,3.5,1.69,3.98,648,5446,-0.272,0.9,0.86
Kepler-1167 b,1.00393374,3.57,1.71,3.92,811,4971,-0.612,0.79,0.75
Kepler-1168 b,55.8226539,6.8,2.5,2.39,911,5157,-0.547,0.87,0.82
Kepler-1169 b,6.11009134,0.779,0.94,5.15,538,6191,0.245,1.24,1.23
Kepler-117 b,18.7959228,29.875,8.059,0.3,1430,6150,0.532,1.13,1.61
Kepler-117 c,50.790391,584.78,12.341,1.74,1430,6150,0.532,1.13,1.61
Kepler-1170 b,9.98969327,6.39,2.41,2.51,911,5069,-0.369,0.8,0.76
Kepler-1171 b,1.44259224,7.08,2.56,2.32,615,7044,0.811,1.58,1.95
Kepler-1172 b,26.0204423,10.3,3.2,1.73,1292,5558,-0.182,0.92,0.89
Kepler-1173 b,0.7698536,0.64,0.89,4.99,402,5252,-0.439,0.86,0.82
Kepler-1174 b,6.89225223,3.15,1.59,4.31,829,5936,0.542,1.04,1.04
Kepler-1175 b,37.94563,9.22,2.99,1.9,1244,5453,-0.351,0.9,0.86
Kepler-1176 b,24.1738579,6.57,2.45,2.45,1023,5844,-0.233,1.01,1.02
Kepler-1177 b,106.247547,4.27,1.9,3.42,829,5712,0.342,0.98,0.97
Kepler-1178 b,31.80634,1.24,1.07,5.56,336,4990,-0.282,0.8,0.75
Kepler-1179 b,2.68505749,2.3,1.32,5.5,454,5212,-0.475,0.84,0.81
Kepler-118 b,7.518496,4.5,1.96,3.28,577,5274,-0.428,0.85,1.09
Kepler-118 c,20.17202,45.7,7.68,0.554,577,5274,-0.428,0.85,1.09
Kepler-1180 b,16.8601286,4.62,1.99,3.22,1284,6077,0.324,1.09,1.14
Kepler-1181 b,4.89337519,3.09,1.57,4.39,867,6176,0.45,1.17,1.3
Kepler-1182 b,11.17394617,6.39,2.41,2.51,1258,5924,0.168,1.04,1.05
Kepler-1183 b,28.5057189,8.35,2.82,2.05,1378,5765,0.186,1,0.99
Kepler-1184 b,53.5991044,7.65,2.68,2.18,1193,5983,0.054,1.05,1.07
Kepler-1185 b,104.3518976,2.33,1.33,5.44,296,5622,0.201,0.96,0.87
Kepler-1186 b,16.07677615,5.6,2.23,2.77,1112,5635,0.064,0.95,0.93
Kepler-1187 b,18.87064068,7.32,2.61,2.26,1029,5975,0.088,1.06,1.09
Kepler-1188 b,17.1369543,4.98,2.08,3.04,1202,5913,0.399,1.04,1.06
Kepler-1189 b,3.78858982,3.78,1.77,3.75,883,6012,-0.006,1.11,1.16
Kepler-119 b,2.422082,12.6,3.6,1.48,733,5595,-0.081,1.01,0.84
Kepler-119 c,4.125103,0.721,0.92,5.09,733,5595,-0.081,1.01,0.84
Kepler-1190 b,10.45843441,2.33,1.33,5.44,384,4730,-0.8,0.76,0.72
Kepler-1191 b,5.60014851,2.89,1.51,4.61,876,5308,-0.235,0.85,0.81
Kepler-1192 b,25.2034787,6.17,2.36,2.58,1108,5438,-0.122,0.86,0.83
Kepler-1193 b,2.83265213,2.3,1.32,5.5,695,5908,0.331,1.08,1.21
Kepler-1194 b,16.22371307,2.89,1.51,4.61,616,5590,-0.127,0.94,0.92
Kepler-1195 b,8.49642241,4.98,2.08,3.04,812,4965,-0.492,0.74,0.71
Kepler-1196 b,66.1849031,5.6,2.23,2.77,946,5756,-0.092,0.98,0.97
Kepler-1197 b,2.03231845,2.1,1.25,5.91,505,4708,-0.736,0.78,0.72
Kepler-1198 b,7.6847716,2.76,1.47,4.77,777,5517,-0.257,0.93,0.9
Kepler-1199 b,15.0447198,1.6,1.15,5.78,540,5889,0.187,0.94,1.17
Kepler-12 b,4.4379629,137.30256,19.661,0.11,600,5947,0.436,1.17,1.48
Kepler-120 b,6.312501,8.5,2.15,4.7,376,4096,-0.752,0.72,0.53
Kepler-120 c,12.794585,2.96,1.53,4.54,376,4096,-0.752,0.72,0.53
